id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,OptionA-Midnight,Midnight,48714,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,onclick,OptionA-Midnight,Midnight,49121,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,OptionA-Midnight,Midnight,49339,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 1,$95 ,49460,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 1,,49568,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iPeriod 1,6 months,49568,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iPeriod 1,,49875,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,1-Apr,13.69%,49880,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,1-Apr,,49994,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 1,$95 ,49994,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 1,,50276,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,1-Apr,13.69%,50277,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,1-Apr,,50727,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iPeriod 1,6 months,50838,OptionB-Polaris
